0100030101|0000|1990|68|0.05000|CC|||527592|0|527592|527592|0|527592|0|0|0|0|0|0||||||527592.00|0.00|263.80|263.80|0.00|263.80
0100030105|0000|1990|01|1.26600|SD|||141096|43516|184612|141096|43516|184612|0|0|0|0|0|0||||||184612.00|0.00|2337.19|2337.19|0.00|2337.19
0100030105|0000|1990|02|0.56950|CI|||141096|43516|184612|141096|43516|184612|0|0|0|0|0|0||||||184612.00|0.00|1051.37|1051.37|0.00|1051.37
0100030105|0000|1990|03|0.40900|CO|||141096|43516|184612|141096|43516|184612|0|0|0|0|0|0||||||184612.00|0.00|755.06|755.06|0.00|755.06
0100030105|0000|1990|04|0.00010|CR|||141096|43516|184612|141096|43516|184612|0|0|0|0|0|0||||||184612.00|0.00|0.18|0.18|0.00|0.18
0100030105|0000|1990|68|0.05000|CC|||141096|43516|184612|141096|43516|184612|0|0|0|0|0|0||||||184612.00|0.00|92.31|92.31|0.00|92.31
0100030106|0000|1990|01|1.26600|SD|||58500|0|58500|58500|0|58500|0|0|0|0|0|0||||||58500.00|0.00|740.61|740.61|0.00|740.61
0100030106|0000|1990|02|0.56950|CI|||58500|0|58500|58500|0|58500|0|0|0|0|0|0||||||58500.00|0.00|333.16|333.16|0.00|333.16
0100030106|0000|1990|03|0.40900|CO|||58500|0|58500|58500|0|58500|0|0|0|0|0|0||||||58500.00|0.00|239.27|239.27|0.00|239.27
0100030106|0000|1990|04|0.00010|CR|||58500|0|58500|58500|0|58500|0|0|0|0|0|0||||||58500.00|0.00|0.06|0.06|0.00|0.06
0100030106|0000|1990|68|0.05000|CC|||58500|0|58500|58500|0|58500|0|0|0|0|0|0||||||58500.00|0.00|29.25|29.25|0.00|29.25
0100030107|0000|1990|01|1.26600|SD|||84800|0|84800|84800|0|84800|0|0|0|0|0|0||||||84800.00|0.00|1073.57|1073.57|0.00|1073.57
0100030107|0000|1990|02|0.56950|CI|||84800|0|84800|84800|0|84800|0|0|0|0|0|0||||||84800.00|0.00|482.94|482.94|0.00|482.94
0100030107|0000|1990|03|0.40900|CO|||84800|0|84800|84800|0|84800|0|0|0|0|0|0||||||84800.00|0.00|346.83|346.83|0.00|346.83
0100030107|0000|1990|04|0.00010|CR|||84800|0|84800|84800|0|84800|0|0|0|0|0|0||||||84800.00|0.00|0.08|0.08|0.00|0.08
0100030107|0000|1990|68|0.05000|CC|||84800|0|84800|84800|0|84800|0|0|0|0|0|0||||||84800.00|0.00|42.40|42.40|0.00|42.40
0100030108|0000|1990|01|1.26600|SD|||81150|66767|147917|81150|66767|147917|0|0|0|0|0|0||||||147917.00|0.00|1872.63|1872.63|0.00|1872.63
0100030108|0000|1990|02|0.56950|CI|||81150|66767|147917|81150|66767|147917|0|0|0|0|0|0||||||147917.00|0.00|842.39|842.39|0.00|842.39
0100030108|0000|1990|03|0.40900|CO|||81150|66767|147917|81150|66767|147917|0|0|0|0|0|0||||||147917.00|0.00|604.98|604.98|0.00|604.98
0100030108|0000|1990|04|0.00010|CR|||81150|66767|147917|81150|66767|147917|0|0|0|0|0|0||||||147917.00|0.00|0.15|0.15|0.00|0.15
0100030108|0000|1990|68|0.05000|CC|||81150|66767|147917|81150|66767|147917|0|0|0|0|0|0||||||147917.00|0.00|73.96|73.96|0.00|73.96
0100030109|0000|1990|01|1.26600|SD|||167667|117746|285413|167667|117746|285413|0|0|0|0|0|0||||||285413.00|0.00|3613.33|3613.33|0.00|3613.33
0100030109|0000|1990|02|0.56950|CI|||167667|117746|285413|167667|117746|285413|0|0|0|0|0|0||||||285413.00|0.00|1625.43|1625.43|0.00|1625.43
0100030109|0000|1990|03|0.40900|CO|||167667|117746|285413|167667|117746|285413|0|0|0|0|0|0||||||285413.00|0.00|1167.34|1167.34|0.00|1167.34
0100030109|0000|1990|04|0.00010|CR|||167667|117746|285413|167667|117746|285413|0|0|0|0|0|0||||||285413.00|0.00|0.29|0.29|0.00|0.29
0100030109|0000|1990|68|0.05000|CC|||167667|117746|285413|167667|117746|285413|0|0|0|0|0|0||||||285413.00|0.00|142.71|142.71|0.00|142.71
0100030110|0000|1990|01|1.26600|SD|||240006|175863|415869|240006|175863|415869|0|0|0|0|0|0||||||415869.00|0.00|5264.90|5264.90|0.00|5264.90
0100030110|0000|1990|02|0.56950|CI|||240006|175863|415869|240006|175863|415869|0|0|0|0|0|0||||||415869.00|0.00|2368.37|2368.37|0.00|2368.37
0100030110|0000|1990|03|0.40900|CO|||240006|175863|415869|240006|175863|415869|0|0|0|0|0|0||||||415869.00|0.00|1700.90|1700.90|0.00|1700.90
0100030110|0000|1990|04|0.00010|CR|||240006|175863|415869|240006|175863|415869|0|0|0|0|0|0||||||415869.00|0.00|0.42|0.42|0.00|0.42
0100030110|0000|1990|68|0.05000|CC|||240006|175863|415869|240006|175863|415869|0|0|0|0|0|0||||||415869.00|0.00|207.93|207.93|0.00|207.93
0100030111|0000|1990|01|1.26600|SD|||156879|86586|243465|156879|86586|243465|0|0|0|0|0|0||||||243465.00|0.00|3082.27|3082.27|0.00|3082.27
0100030111|0000|1990|02|0.56950|CI|||156879|86586|243465|156879|86586|243465|0|0|0|0|0|0||||||243465.00|0.00|1386.53|1386.53|0.00|1386.53
0100030111|0000|1990|03|0.40900|CO|||156879|86586|243465|156879|86586|243465|0|0|0|0|0|0||||||243465.00|0.00|995.77|995.77|0.00|995.77
0100030111|0000|1990|04|0.00010|CR|||156879|86586|243465|156879|86586|243465|0|0|0|0|0|0||||||243465.00|0.00|0.24|0.24|0.00|0.24
0100030111|0000|1990|68|0.05000|CC|||156879|86586|243465|156879|86586|243465|0|0|0|0|0|0||||||243465.00|0.00|121.73|121.73|0.00|121.73
0100030201|0000|1990|01|1.26600|SD|||37500|13374|50874|37500|13374|50874|0|0|0|0|0|0||||||50874.00|0.00|644.06|644.06|0.00|644.06
0100030201|0000|1990|02|0.56950|CI|||37500|13374|50874|37500|13374|50874|0|0|0|0|0|0||||||50874.00|0.00|289.73|289.73|0.00|289.73
0100030201|0000|1990|03|0.40900|CO|||37500|13374|50874|37500|13374|50874|0|0|0|0|0|0||||||50874.00|0.00|208.07|208.07|0.00|208.07
0100030201|0000|1990|04|0.00010|CR|||37500|13374|50874|37500|13374|50874|0|0|0|0|0|0||||||50874.00|0.00|0.05|0.05|0.00|0.05
0100030201|0000|1990|68|0.05000|CC|||37500|13374|50874|37500|13374|50874|0|0|0|0|0|0||||||50874.00|0.00|25.44|25.44|0.00|25.44
0100030202|0000|1990|01|1.26600|SD|||37500|820|38320|37500|820|38320|0|0|0|0|0|0||||||38320.00|0.00|485.13|485.13|0.00|485.13
0100030202|0000|1990|02|0.56950|CI|||37500|820|38320|37500|820|38320|0|0|0|0|0|0||||||38320.00|0.00|218.23|218.23|0.00|218.23
0100030202|0000|1990|03|0.40900|CO|||37500|820|38320|37500|820|38320|0|0|0|0|0|0||||||38320.00|0.00|156.73|156.73|0.00|156.73
0100030202|0000|1990|04|0.00010|CR|||37500|820|38320|37500|820|38320|0|0|0|0|0|0||||||38320.00|0.00|0.04|0.04|0.00|0.04
0100030202|0000|1990|68|0.05000|CC|||37500|820|38320|37500|820|38320|0|0|0|0|0|0||||||38320.00|0.00|19.16|19.16|0.00|19.16
0100030203|0000|1990|01|1.26600|SD|||50625|37059|87684|50625|37059|87684|0|0|0|0|0|0||||||87684.00|0.00|1110.08|1110.08|0.00|1110.08
0100030203|0000|1990|02|0.56950|CI|||50625|37059|87684|50625|37059|87684|0|0|0|0|0|0||||||87684.00|0.00|499.36|499.36|0.00|499.36
0100030203|0000|1990|03|0.40900|CO|||50625|37059|87684|50625|37059|87684|0|0|0|0|0|0||||||87684.00|0.00|358.63|358.63|0.00|358.63
0100030203|0000|1990|04|0.00010|CR|||50625|37059|87684|50625|37059|87684|0|0|0|0|0|0||||||87684.00|0.00|0.09|0.09|0.00|0.09
0100030203|0000|1990|68|0.05000|CC|||50625|37059|87684|50625|37059|87684|0|0|0|0|0|0||||||87684.00|0.00|43.84|43.84|0.00|43.84
0100030204|0000|1990|01|1.26600|SD|||84375|0|84375|84375|0|84375|0|0|0|0|0|0||||||84375.00|0.00|1068.19|1068.19|0.00|1068.19
0100030204|0000|1990|02|0.56950|CI|||84375|0|84375|84375|0|84375|0|0|0|0|0|0||||||84375.00|0.00|480.52|480.52|0.00|480.52
0100030204|0000|1990|03|0.40900|CO|||84375|0|84375|84375|0|84375|0|0|0|0|0|0||||||84375.00|0.00|345.09|345.09|0.00|345.09
0100030204|0000|1990|04|0.00010|CR|||84375|0|84375|84375|0|84375|0|0|0|0|0|0||||||84375.00|0.00|0.08|0.08|0.00|0.08
0100030204|0000|1990|68|0.05000|CC|||84375|0|84375|84375|0|84375|0|0|0|0|0|0||||||84375.00|0.00|42.19|42.19|0.00|42.19
0100030205|0000|1990|01|1.26600|SD|||67500|80153|147653|67500|80153|147653|0|0|0|0|0|0||||||147653.00|0.00|1869.29|1869.29|0.00|1869.29
0100030205|0000|1990|02|0.56950|CI|||67500|80153|147653|67500|80153|147653|0|0|0|0|0|0||||||147653.00|0.00|840.88|840.88|0.00|840.88
0100030205|0000|1990|03|0.40900|CO|||67500|80153|147653|67500|80153|147653|0|0|0|0|0|0||||||147653.00|0.00|603.90|603.90|0.00|603.90
0100030205|0000|1990|04|0.00010|CR|||67500|80153|147653|67500|80153|147653|0|0|0|0|0|0||||||147653.00|0.00|0.15|0.15|0.00|0.15
0100030205|0000|1990|68|0.05000|CC|||67500|80153|147653|67500|80153|147653|0|0|0|0|0|0||||||147653.00|0.00|73.83|73.83|0.00|73.83
0100030206|0000|1990|01|1.26600|SD|||41901|0|41901|41901|0|41901|0|0|0|0|0|0||||||41901.00|0.00|530.47|530.47|0.00|530.47
0100030206|0000|1990|02|0.56950|CI|||41901|0|41901|41901|0|41901|0|0|0|0|0|0||||||41901.00|0.00|238.63|238.63|0.00|238.63
0100030206|0000|1990|03|0.40900|CO|||41901|0|41901|41901|0|41901|0|0|0|0|0|0||||||41901.00|0.00|171.38|171.38|0.00|171.38
