0000000024|0000|1990|03|0.40900|CO||6200|0|28832|25900|0|0|0|60932|0||||||60932.00|0.00|0.00|249.21|0.00|249.21
0000000024|0000|1990|04|0.00010|CR||6200|0|28832|25900|0|0|0|60932|0||||||60932.00|0.00|0.00|0.06|0.00|0.06
0000000024|0000|1990|68|0.05000|CC||6200|0|28832|25900|0|0|0|60932|0||||Y||60932.00|0.00|0.00|30.47|0.00|30.47
0000000025|0000|1990|01|1.26600|SD||0|0|2321|0|0|0|0|2321|0||||Y||2321.00|0.00|0.00|24.89|4.49|29.38
0000000025|0000|1990|02|0.56950|CI||0|0|2321|0|0|0|0|2321|0||||||2321.00|0.00|0.00|6.93|6.29|13.22
0000000025|0000|1990|03|0.40900|CO||0|0|2321|0|0|0|0|2321|0||||||2321.00|0.00|0.00|9.49|0.00|9.49
0000000025|0000|1990|04|0.00010|CR||0|0|2321|0|0|0|0|2321|0||||||2321.00|0.00|0.00|0.00|0.00|0.00
0000000025|0000|1990|68|0.05000|CC||0|0|2321|0|0|0|0|2321|0||||Y||2321.00|0.00|0.00|1.16|0.00|1.16
0000000027|0000|1990|01|1.26600|SD||124623|0|2644|0|0|0|0|127267|0||||Y||127267.00|0.00|0.00|1364.94|246.26|1611.20
0000000027|0000|1990|02|0.56950|CI||124623|0|2644|0|0|0|0|127267|0||||||127267.00|0.00|0.00|379.77|345.02|724.79
0000000027|0000|1990|03|0.40900|CO||124623|0|2644|0|0|0|0|127267|0||||||127267.00|0.00|0.00|520.52|0.00|520.52
0000000027|0000|1990|04|0.00010|CR||124623|0|2644|0|0|0|0|127267|0||||||127267.00|0.00|0.00|0.13|0.00|0.13
0000000027|0000|1990|68|0.05000|CC||124623|0|2644|0|0|0|0|127267|0||||Y||127267.00|0.00|0.00|63.63|0.00|63.63
0000000033|0000|1990|01|1.26600|SD||1489|0|1417|0|0|0|0|2906|0||||Y||2906.00|0.00|0.00|31.17|5.62|36.79
0000000033|0000|1990|02|0.56950|CI||1489|0|1417|0|0|0|0|2906|0||||||2906.00|0.00|0.00|8.67|7.88|16.55
0000000033|0000|1990|03|0.40900|CO||1489|0|1417|0|0|0|0|2906|0||||||2906.00|0.00|0.00|11.89|0.00|11.89
0000000033|0000|1990|04|0.00010|CR||1489|0|1417|0|0|0|0|2906|0||||||2906.00|0.00|0.00|0.00|0.00|0.00
0000000033|0000|1990|68|0.05000|CC||1489|0|1417|0|0|0|0|2906|0||||Y||2906.00|0.00|0.00|1.45|0.00|1.45
0000000034|0000|1990|01|1.26600|SD||20000|0|39895|2975|0|0|0|62870|0||||Y||62870.00|0.00|0.00|674.28|121.65|795.93
0000000034|0000|1990|02|0.56950|CI||20000|0|39895|2975|0|0|0|62870|0||||||62870.00|0.00|0.00|187.60|170.44|358.04
0000000034|0000|1990|03|0.40900|CO||20000|0|39895|2975|0|0|0|62870|0||||||62870.00|0.00|0.00|257.14|0.00|257.14
0000000034|0000|1990|04|0.00010|CR||20000|0|39895|2975|0|0|0|62870|0||||||62870.00|0.00|0.00|0.06|0.00|0.06
0000000034|0000|1990|68|0.05000|CC||20000|0|39895|2975|0|0|0|62870|0||||Y||62870.00|0.00|0.00|31.44|0.00|31.44
0000000041|0000|1990|01|1.26600|SD||0|0|990|0|0|0|0|990|0||||Y||990.00|0.00|0.00|10.61|1.92|12.53
0000000041|0000|1990|02|0.56950|CI||0|0|990|0|0|0|0|990|0||||||990.00|0.00|0.00|2.96|2.68|5.64
0000000041|0000|1990|03|0.40900|CO||0|0|990|0|0|0|0|990|0||||||990.00|0.00|0.00|4.05|0.00|4.05
0000000041|0000|1990|04|0.00010|CR||0|0|990|0|0|0|0|990|0||||||990.00|0.00|0.00|0.00|0.00|0.00
0000000041|0000|1990|68|0.05000|CC||0|0|990|0|0|0|0|990|0||||Y||990.00|0.00|0.00|0.50|0.00|0.50
0000000045|0000|1990|01|1.26600|SD||600|0|18355|0|0|0|0|18955|0||||Y||18955.00|0.00|0.00|203.29|36.68|239.97
0000000045|0000|1990|02|0.56950|CI||600|0|18355|0|0|0|0|18955|0||||||18955.00|0.00|0.00|56.56|51.39|107.95
0000000045|0000|1990|03|0.40900|CO||600|0|18355|0|0|0|0|18955|0||||||18955.00|0.00|0.00|77.53|0.00|77.53
0000000045|0000|1990|04|0.00010|CR||600|0|18355|0|0|0|0|18955|0||||||18955.00|0.00|0.00|0.02|0.00|0.02
0000000045|0000|1990|68|0.05000|CC||600|0|18355|0|0|0|0|18955|0||||Y||18955.00|0.00|0.00|9.48|0.00|9.48
0000000048|0000|1990|02|0.56950|CI||70|0|1443|0|0|0|0|1513|0||||||1513.00|0.00|0.00|4.52|4.10|8.62
0000000048|0000|1990|03|0.40900|CO||70|0|1443|0|0|0|0|1513|0||||||1513.00|0.00|0.00|6.19|0.00|6.19
0000000048|0000|1990|04|0.00010|CR||70|0|1443|0|0|0|0|1513|0||||||1513.00|0.00|0.00|0.00|0.00|0.00
0000000048|0000|1990|06|1.11000|SD||70|0|1443|0|0|0|0|1513|0||||Y||1513.00|0.00|0.00|14.49|2.30|16.79
0000000050|0000|1990|01|1.26600|SD||54167|0|2667|0|0|0|0|56834|0||||Y||56834.00|0.00|0.00|609.55|109.97|719.52
0000000050|0000|1990|02|0.56950|CI||54167|0|2667|0|0|0|0|56834|0||||||56834.00|0.00|0.00|169.59|154.08|323.67
0000000050|0000|1990|03|0.40900|CO||54167|0|2667|0|0|0|0|56834|0||||||56834.00|0.00|0.00|232.45|0.00|232.45
0000000050|0000|1990|04|0.00010|CR||54167|0|2667|0|0|0|0|56834|0||||||56834.00|0.00|0.00|0.06|0.00|0.06
0000000050|0000|1990|68|0.05000|CC||54167|0|2667|0|0|0|0|56834|0||||Y||56834.00|0.00|0.00|28.42|0.00|28.42
0000000051|0000|1990|01|1.26600|SD||641879|0|60579|0|0|0|0|702458|0||||Y||702458.00|0.00|0.00|7533.90|1359.22|8893.12
0000000051|0000|1990|02|0.56950|CI||641879|0|60579|0|0|0|0|702458|0||||||702458.00|0.00|0.00|2096.14|1904.36|4000.50
0000000051|0000|1990|03|0.40900|CO||641879|0|60579|0|0|0|0|702458|0||||||702458.00|0.00|0.00|2873.05|0.00|2873.05
0000000051|0000|1990|04|0.00010|CR||641879|0|60579|0|0|0|0|702458|0||||||702458.00|0.00|0.00|0.70|0.00|0.70
0000000051|0000|1990|68|0.05000|CC||641879|0|60579|0|0|0|0|702458|0||||Y||702458.00|0.00|0.00|351.23|0.00|351.23
